date,time,temperature_C,pressure_hPa,wind_direction_deg,wind_speed_kmh,relative_humidity_pct,hourly_precip_mm
2026-04-20,15:00:00,25.29083143407007,1016.0279013196274,18.212552413710977,16.683154738994954,81.9382130795213,0.0013060713684002845
2026-04-20,16:00:23,25.654467568018788,1014.8446138671161,34.30618349897968,16.78275896637932,78.17840095917083,0.0004434274838213722
2026-04-20,17:00:16,25.562479408688148,1014.4548999533458,31.95909975595405,15.733945833601485,79.9525853906118,0.001768006162616853
2026-04-20,18:00:00,25.430146447797426,1015.62459655812,40.02852417538353,15.507908563674617,79.99681284595923,0.0036342499490990185
2026-04-20,19:00:13,25.31706385398212,1016.3913475938899,36.30477152423076,14.523479239234915,78.89076500989643,0.0038552451923911
2026-04-20,20:00:10,25.22955217542767,1016.5022501329119,35.16015703358225,14.5009445361028,80.15442072613257,0.001553939600110139
2026-04-20,21:00:00,25.17114053255966,1016.5165035100512,43.04202656811982,13.534157582578933,80.87454186321581,0.0042242351330326194
2026-04-20,22:00:18,25.062633963348958,1017.3939102331261,31.35817896771878,14.284385067531707,79.55559786252385,0.002142520328073324
2026-04-20,23:00:15,25.10982925694003,1017.8326551131607,17.566717321519437,12.380174045268136,80.57556136096541,0.005821093190427831
2026-04-21,00:00:00,24.989133770033618,1016.8715493069601,13.667712386633333,11.178466017847546,79.9223927126188,0.006748660160294214
2026-04-21,01:00:08,24.96233527193982,1016.7396561070051,15.604543902348428,12.01870350049265,80.53835740190723,0.007569906812894353
2026-04-21,02:00:05,24.801915273395366,1016.4544012689181,23.208992577165926,11.532134394985592,80.99699613796632,0.004556538495502459
2026-04-21,03:00:00,24.793979184341595,1016.2996702220406,29.521684042404882,13.804454094324422,81.44249482430457,0.010840143548236912
2026-04-21,04:00:15,24.759038163968796,1015.8177599216313,16.215370444634083,14.611750094646819,81.69482922885256,0.01183091037526895
2026-04-21,05:00:07,24.675103665118343,1015.8850675606909,19.817430870764927,13.133831874996073,79.90778042840742,0.010472927621298013
2026-04-21,06:00:00,24.62970001837749,1016.8495069896301,32.94885399934677,10.98753752816114,77.41337690046225,0.0015291588333636724
2026-04-21,07:00:04,24.897524024260008,1017.8415987589783,45.252764997130036,10.134661573810435,77.86470043936525,0.00924571424636032
2026-04-21,08:00:12,25.154839911469708,1017.8620450643185,53.74336941711569,9.058631911990695,76.49711481015703,0.015948132181195614
2026-04-21,09:00:00,25.48094712373006,1018.1021290837706,45.6873002906961,7.102391740892658,74.00558782871312,0.00857424223202555
2026-04-21,10:00:34,25.67443980560438,1018.1368757757762,50.01364477938875,10.517698170582692,75.6029565690092,0.002153622224457477
2026-04-21,11:00:14,25.804086598922026,1017.7748575477465,52.038439474537775,10.825710985850339,75.18493444896342,0.0021207622143016667
2026-04-21,12:00:00,26.238463406450535,1016.7643932179992,48.026330444065835,11.993638456218235,72.95609091358139,0.0001931583215005321
2026-04-21,13:00:12,26.190547961053483,1015.9201762384326,34.66120364774262,14.088347344976105,73.95573100591658,0.0
2026-04-21,14:00:14,26.17350287993804,1014.7801251217892,44.33501577310679,15.336954049944492,74.67522652410464,0.0
2026-04-21,15:00:00,26.30548461894523,1014.1613288337403,48.09304143006118,15.980600388896375,72.39786437111879,0.0
2026-04-21,16:00:18,26.292998484105567,1013.0885016058138,49.74094402320541,16.140468278146248,72.07353169996743,0.0
2026-04-21,17:00:12,26.242294658687968,1012.599518228604,55.6224264761153,17.368691750466095,71.08012620822493,0.0
2026-04-21,18:00:00,26.162313191221642,1013.7977098639473,62.42006882399828,14.879536799541375,70.4498976409713,0.0
2026-04-21,19:00:16,25.6521345640262,1014.1741644974213,68.07464597214745,15.35807938556346,76.51593111636986,0.0
2026-04-21,20:00:00,25.538411949479723,1014.3944168124799,61.9607649365936,12.542995331440254,76.61975458306003,0.0
2026-04-21,21:00:00,25.4679477597021,1014.7941361998844,49.50727885037098,10.146318915460284,76.2198849009649,0.0
2026-04-21,22:00:06,25.249674158849757,1015.6976015980323,37.117369921866995,7.91220604983905,80.52763243185281,0.0
2026-04-21,23:00:17,25.014860312466794,1015.7811299862432,52.42170351213714,6.884203022332738,85.29615191089334,0.00042825735581253084
2026-04-22,00:00:00,24.83929335555939,1014.7439781119517,320.83455423677765,2.5449423463489946,86.84157975733714,0.0005448008485694595
2026-04-22,01:00:09,24.546074163415597,1014.0931923059657,293.9911091344771,3.2163476776190496,87.0355426384196,0.001593657767729881
2026-04-22,02:00:06,24.477961643760636,1013.6347408143114,227.76493833503457,2.231409704571897,86.32250143579314,0.001714304843366884
2026-04-22,03:00:00,24.59224930758313,1013.3625761956075,187.9526085967981,1.1590135554876522,86.40102390864098,0.003915085063200731
2026-04-22,04:00:07,24.58839244867295,1012.52472112295,301.5921709221671,1.6444966200416542,87.94000886196538,0.004546946342926159
2026-04-22,05:00:18,24.71338951050825,1012.7896534384289,265.3199397722682,2.278774073826306,87.8293189025515,0.011061617661290688
2026-04-22,06:00:00,24.748694771319037,1014.1310729234548,269.4661858153678,3.011096463002337,87.46567046184653,0.008749615688568508
2026-04-22,07:00:05,24.92960801435595,1014.3785663986137,269.74980246755325,2.395101711849769,85.79734260087228,0.11676565351606581
2026-04-22,08:00:13,25.74100228548741,1014.8580211814375,107.13100068065962,6.915970873239998,83.5572437056089,0.1355823820483556
2026-04-22,09:00:00,26.393715901545306,1014.6737587425494,111.67854333484793,7.389299360001831,78.37323477662032,0.020178461009340235
2026-04-22,10:00:03,26.893523038479145,1014.921861903031,81.41762668655386,6.960716957170667,75.71396379458238,0.006936483144769473
2026-04-22,11:00:10,27.257509723048543,1014.3248338893849,79.47341110756398,9.479824272796925,73.36553941775627,6.140564054056049e-05
2026-04-22,12:00:00,27.466628479922292,1012.7322771344698,81.83261089843293,10.813050588116536,74.16032312840943,0.0
2026-04-22,13:00:08,27.550918055157922,1012.0481443970266,80.09493998225572,11.33817441218868,76.31507028561052,0.0
2026-04-22,14:00:03,27.396495826509977,1011.2343683263723,69.89965426032816,12.61230339232534,78.10617143648915,0.0
2026-04-22,15:00:00,27.295734665759426,1010.2844187164505,60.0535176201077,13.7796971193174,78.19473771527052,0.0
2026-04-22,16:00:02,26.70437661868732,1009.5276131203753,62.43619120379692,17.24691623200837,82.67687593100878,0.0
2026-04-22,17:00:01,26.549061840518448,1009.092788288891,68.3602689796553,16.517733902656992,80.23539080126258,0.0
2026-04-22,18:00:00,26.187776582891615,1009.6553625462304,68.82732545914945,16.325460693725745,82.943960870486,0.0
2026-04-22,19:00:15,25.77585304829671,1009.8204075579001,73.87854570344473,13.171327198160293,87.67444369867704,0.0
2026-04-22,20:00:13,25.67108831136892,1010.0569831294141,80.66102414877257,12.331767785606464,90.1588492198493,0.0
2026-04-22,21:00:00,25.532381256020017,1010.6287043692288,110.73761593306895,5.941050878352388,92.1915746278755,0.0
2026-04-22,22:00:18,25.48062826237276,1011.6283653565484,197.2943540734894,2.3919276037915047,93.69993442002041,1.4607660988756097e-05
2026-04-22,23:00:02,25.381362585406237,1010.9210088848714,122.00931530674629,3.957842302968639,95.0451865533055,0.0030581298457228656
2026-04-23,00:00:00,25.302750125171997,1010.414373551195,185.19330733052516,3.624669837034072,94.70709293804292,0.0015488900812721733
2026-04-23,01:00:01,25.191264719387732,1010.217249954037,178.5681667194861,7.09323770227417,95.11675796981415,0.005026618240023903
2026-04-23,02:00:02,24.850869783514156,1009.4935921676607,190.01824494329077,3.9333848405498197,93.99896842268961,0.00046101036569392906
2026-04-23,03:00:00,24.931946351784063,1009.1937654041884,92.19876302406787,5.576010151164495,94.6999026015428,0.0
2026-04-23,04:00:08,24.980442388927372,1008.4762159695571,90.8899274606986,7.922758298415549,95.16762101132112,0.0002782579772096734
2026-04-23,05:00:03,24.823779783624275,1008.7368809583195,68.4047764355638,6.7890260805963525,95.47742640536347,0.0004660075882773859
2026-04-23,06:00:00,25.026062798651992,1009.815869988881,10.203162492088754,4.061970211366516,94.84148615824992,0.0009908385836796742
2026-04-23,07:00:09,25.273423187227365,1010.5172288279554,308.9855608282338,3.1813492103772782,92.17406482521693,0.008471663396962903
2026-04-23,08:00:06,25.697783921074688,1010.4101831775628,280.30828831297055,3.428209367166182,88.4275843520403,0.008032612663245073
2026-04-23,09:00:00,26.409433740587815,1010.4270376320684,55.39162170670539,4.096548658489324,83.2860073231671,0.0008985990131700948
2026-04-23,10:00:13,26.953830099063794,1010.6901087015863,45.0388221502176,9.092603971320685,82.07079293195952,0.0006936613347855035
2026-04-23,11:00:00,27.21912829400543,1009.905877154228,63.15230391521401,11.735026261628843,81.9623523291132,0.00022688436834450106
2026-04-23,12:00:00,27.503232175121866,1008.3004745023119,73.61061311101345,13.236072714108424,82.01661099901578,0.0
2026-04-23,13:00:07,27.554750116988203,1007.5176586263264,74.88956328676996,14.510730381241828,79.9046966865926,0.0
2026-04-23,14:00:11,27.64937412898763,1006.542422019176,70.96983805488591,15.14261262357743,80.10487399075635,0.0
2026-04-23,15:00:00,27.66681201737316,1005.9192266209657,74.19702629718354,15.356072463950845,80.06101402676411,0.0
2026-04-23,16:00:17,27.406125712987432,1004.4258428146447,77.98341302792915,17.138378310959798,80.82294592751516,0.0
2026-04-23,17:00:00,26.97582795638715,1004.7337678626644,83.1308034824873,12.710893083228614,84.53077993311487,0.0
2026-04-23,18:00:00,26.414942194188086,1005.6859365212327,86.89327490747925,15.330517579159956,88.82942989767797,0.0
2026-04-23,19:00:06,25.992491592917077,1005.4403153318414,91.27999280459228,16.585540455775476,91.86511633025576,0.0
2026-04-23,20:00:01,25.947185115920945,1005.8505079136754,105.56301952317341,10.357784060915119,92.26040539529295,0.0
2026-04-23,21:00:00,25.766930402818048,1006.7653896602651,317.2788385599939,7.744318421668844,93.76855960240395,0.0
2026-04-23,22:00:01,25.56530931191071,1008.1641515188815,266.3871877059319,5.9664122222343074,95.16347912844986,0.0
2026-04-23,23:00:05,25.548520505824854,1007.9508490556123,78.15722302482598,1.5855933989627635,93.99943171839485,0.00027570820085396394
2026-04-24,00:00:00,25.626104344990836,1006.7972413338597,122.65452305719958,4.954812578640239,93.24502269542644,0.0
2026-04-24,01:00:13,25.36178669593545,1006.2281109108304,247.13159488868376,5.5845257314125645,94.32330104366353,0.0
2026-04-24,02:00:06,25.315793262995783,1005.8988138968728,200.30996300539147,2.994033936311806,93.64652670283579,0.0
2026-04-24,03:00:00,25.30081133617898,1005.4763066396246,129.8306769136436,7.430639304634583,93.98056378648755,0.0
2026-04-24,04:00:00,25.742068226457263,1004.4824501457011,154.1860567751496,10.032179639780097,88.01751038967456,0.0
2026-04-24,05:00:09,25.72474253657265,1004.750205154514,151.51116925267058,13.682139306190411,86.03842226760021,0.0
2026-04-24,06:00:00,25.574948149272586,1005.8542382906979,152.67031113884465,10.76508395367246,88.748054503098,0.0
2026-04-24,07:00:00,26.08481209211908,1005.9620300005097,149.61554528678025,7.773661848312538,87.55994623311285,8.907898521106712e-05
